   0 +0.0000000000000000E+00 +2.0000000000000000E+01 +2.5263741715914675E-14 
   1 +3.0000000000000000E+00 +2.0000000000000000E+01 +1.0105496686365885E-14 
   2 +6.0000000000000000E+00 +2.0000000000000000E+01 +3.7895612573872136E-15 
   3 +9.0000000000000000E+00 +2.0000000000000000E+01 -2.2737367544323223E-14 
   4 +1.2000000000000000E+01 +2.0000000000000000E+01 +1.6421432115344536E-14 
   5 +1.5000000000000000E+01 +2.0000000000000000E+01 +3.7895612573871883E-15 
   6 +1.8000000000000000E+01 +2.0000000000000000E+01 -8.8423096005701342E-15 
   7 +2.1000000000000000E+01 +2.0000000000000000E+01 +1.5158245029548807E-14 
   8 +2.4000000000000000E+01 +2.0000000000000000E+01 +1.2631870857957330E-14 
   9 +2.7000000000000000E+01 +2.0000000000000000E+01 -5.0527483431829396E-15 
  10 +3.0000000000000000E+01 +2.0000000000000000E+01 -1.3895057943753071E-14 
  11 +3.3000000000000000E+01 +2.0000000000000000E+01 -1.5158245029548801E-14 
  12 +3.6000000000000000E+01 +2.0000000000000000E+01 +1.7684619201140272E-14 
  13 +3.9000000000000000E+01 +2.0000000000000000E+01 -6.3159354289786656E-15 
  14 +4.2000000000000000E+01 +2.0000000000000000E+01 -1.5158245029548804E-14 
  15 +4.5000000000000000E+01 +2.0000000000000000E+01 +1.1368683772161604E-14 
  16 +4.8000000000000000E+01 +2.0000000000000000E+01 +1.1368683772161594E-14 
  17 +5.1000000000000000E+01 +2.0000000000000000E+01 -1.5158245029548801E-14 
  18 +5.4000000000000000E+01 +2.0000000000000000E+01 +2.0210993372731739E-14 
  19 +5.7000000000000000E+01 +2.0000000000000000E+01 -1.1368683772161607E-14 
  20 +6.0000000000000000E+01 +2.0000000000000000E+01 -1.0105496686365860E-14 
  21 +6.3000000000000000E+01 +2.0000000000000000E+01 -1.6421432115344549E-14 
  22 +6.6000000000000000E+01 +2.0000000000000000E+01 -1.6421432115344542E-14 
  23 +6.9000000000000000E+01 +2.0000000000000000E+01 +3.7895612573871954E-15 
  24 +7.2000000000000000E+01 +2.0000000000000000E+01 -1.2631870857957338E-14 
  25 +7.5000000000000000E+01 +2.0000000000000000E+01 -3.7895612573872049E-15 
  26 +7.8000000000000000E+01 +2.0000000000000000E+01 -2.5263741715914741E-15 
  27 +8.1000000000000000E+01 +2.0000000000000000E+01 -1.5158245029548801E-14 
  28 +8.4000000000000000E+01 +2.0000000000000000E+01 -1.5158245029548797E-14 
  29 +8.7000000000000000E+01 +2.0000000000000000E+01 +1.5158245029548807E-14 
  30 +9.0000000000000000E+01 +2.0000000000000000E+01 +5.0527483431829333E-15 
  31 +9.3000000000000000E+01 +2.0000000000000000E+01 -1.1368683772161605E-14 
  32 +9.6000000000000000E+01 +2.0000000000000000E+01 -1.2631870857957331E-14 
  33 +9.9000000000000000E+01 +2.0000000000000000E+01 -3.7895612573872057E-15 
  34 +1.0200000000000000E+02 +2.0000000000000000E+01 -1.2631870857957333E-14 
  35 +1.0500000000000000E+02 +2.0000000000000000E+01 +1.2631870857957315E-15 
  36 +1.0800000000000000E+02 +2.0000000000000000E+01 -2.5263741715914639E-15 
  37 +1.1100000000000000E+02 +2.0000000000000000E+01 -1.5158245029548807E-14 
  38 +1.1400000000000000E+02 +2.0000000000000000E+01 +1.0105496686365871E-14 
  39 +1.1700000000000000E+02 +2.0000000000000000E+01 -1.0105496686365871E-14 
  40 +1.2000000000000000E+02 +2.0000000000000000E+01 -1.5158245029548801E-14 
  41 +1.2300000000000000E+02 +2.0000000000000000E+01 +1.5158245029548801E-14 
  42 +1.2600000000000000E+02 +2.0000000000000000E+01 -1.7684619201140268E-14 
  43 +1.2900000000000000E+02 +2.0000000000000000E+01 +1.8947806286936001E-14 
  44 +1.3200000000000000E+02 +2.0000000000000000E+01 -1.6421432115344536E-14 
  45 +1.3500000000000000E+02 +2.0000000000000000E+01 -8.8423096005701389E-15 
  46 +1.3800000000000000E+02 +2.0000000000000000E+01 +1.1368683772161604E-14 
  47 +1.4100000000000000E+02 +2.0000000000000000E+01 +2.0210993372731733E-14 
  48 +1.4400000000000000E+02 +2.0000000000000000E+01 -1.3895057943753065E-14 
  49 +1.4700000000000000E+02 +2.0000000000000000E+01 -1.3895057943753071E-14 
  50 +1.5000000000000000E+02 +2.0000000000000000E+01 +1.5158245029548807E-14 
  51 +1.5300000000000000E+02 +2.0000000000000000E+01 +1.0105496686365865E-14 
  52 +1.5600000000000000E+02 +2.0000000000000000E+01 -1.7684619201140268E-14 
  53 +1.5900000000000000E+02 +2.0000000000000000E+01 +1.5158245029548801E-14 
  54 +1.6200000000000000E+02 +2.0000000000000000E+01 +1.5777218104420236E-30 
  55 +1.6500000000000000E+02 +2.0000000000000000E+01 -2.5263741715914686E-15 
  56 +1.6800000000000000E+02 +2.0000000000000000E+01 +1.5158245029548804E-14 
  57 +1.7100000000000000E+02 +2.0000000000000000E+01 -1.5158245029548804E-14 
  58 +1.7400000000000000E+02 +2.0000000000000000E+01 +1.5158245029548804E-14 
  59 +1.7700000000000000E+02 +2.0000000000000000E+01 +1.2631870857957315E-15 
  60 +1.8000000000000000E+02 +2.0000000000000000E+01 -1.2631870857957315E-15 
  61 +1.8300000000000000E+02 +2.0000000000000000E+01 +1.5158245029548801E-14 
  62 +1.8600000000000000E+02 +2.0000000000000000E+01 -1.5158245029548801E-14 
  63 +1.8900000000000000E+02 +2.0000000000000000E+01 +1.5158245029548801E-14 
  64 +1.9200000000000000E+02 +2.0000000000000000E+01 -1.5158245029548801E-14 
  65 +1.9500000000000000E+02 +2.0000000000000000E+01 +1.5158245029548801E-14 
  66 +1.9800000000000000E+02 +2.0000000000000000E+01 +1.0105496686365871E-14 
  67 +2.0100000000000000E+02 +2.0000000000000000E+01 -1.0105496686365871E-14 
  68 +2.0400000000000000E+02 +2.0000000000000000E+01 +1.2631870857957339E-14 
  69 +2.0700000000000000E+02 +2.0000000000000000E+01 -6.3159354289786688E-15 
  70 +2.1000000000000000E+02 +2.0000000000000000E+01 +8.8423096005701405E-15 
  71 +2.1300000000000000E+02 +2.0000000000000000E+01 -5.0527483431829404E-15 
  72 +2.1600000000000000E+02 +2.0000000000000000E+01 +5.0527483431829404E-15 
  73 +2.1900000000000000E+02 +2.0000000000000000E+01 +8.8423096005701311E-15 
  74 +2.2200000000000000E+02 +2.0000000000000000E+01 +3.1554436208840472E-30 
  75 +2.2500000000000000E+02 +2.0000000000000000E+01 +1.3895057943753071E-14 
  76 +2.2800000000000000E+02 +2.0000000000000000E+01 +1.1368683772161608E-14 
  77 +2.3100000000000000E+02 +2.0000000000000000E+01 +1.2631870857957330E-14 
  78 +2.3400000000000000E+02 +2.0000000000000000E+01 -1.2631870857957331E-14 
  79 +2.3700000000000000E+02 +2.0000000000000000E+01 +3.7895612573871994E-15 
  80 +2.4000000000000000E+02 +2.0000000000000000E+01 -2.5263741715914607E-15 
  81 +2.4300000000000000E+02 +2.0000000000000000E+01 +2.1474180458527469E-14 
  82 +2.4600000000000000E+02 +2.0000000000000000E+01 -1.6421432115344533E-14 
  83 +2.4900000000000000E+02 +2.0000000000000000E+01 +1.6421432115344533E-14 
  84 +2.5200000000000000E+02 +2.0000000000000000E+01 +1.7684619201140278E-14 
  85 +2.5500000000000000E+02 +2.0000000000000000E+01 -6.3159354289786711E-15 
  86 +2.5800000000000000E+02 +2.0000000000000000E+01 +5.0527483431829396E-15 
  87 +2.6100000000000000E+02 +2.0000000000000000E+01 +2.0210993372731743E-14 
  88 +2.6400000000000000E+02 +2.0000000000000000E+01 -1.0105496686365865E-14 
  89 +2.6700000000000000E+02 +2.0000000000000000E+01 +1.2631870857957330E-14 
