   0 +0.0000000000000000E+00 +2.0000000000000000E+01 +5.0527483431829268E-14 
   1 +3.0000000000000000E+00 +2.0000000000000000E+01 +4.0421986745463435E-14 
   2 +6.0000000000000000E+00 +2.0000000000000000E+01 +2.7790115887506193E-14 
   3 +9.0000000000000000E+00 +2.0000000000000000E+01 +2.6526928801710464E-14 
   4 +1.2000000000000000E+01 +2.0000000000000000E+01 +2.7790115887506108E-14 
   5 +1.5000000000000000E+01 +2.0000000000000000E+01 +2.2737367544323280E-14 
   6 +1.8000000000000000E+01 +2.0000000000000000E+01 +3.5369238402280518E-14 
   7 +2.1000000000000000E+01 +2.0000000000000000E+01 +2.1474180458527484E-14 
   8 +2.4000000000000000E+01 +2.0000000000000000E+01 +4.2948360917054956E-14 
   9 +2.7000000000000000E+01 +2.0000000000000000E+01 +2.4000554630118968E-14 
  10 +3.0000000000000000E+01 +2.0000000000000000E+01 +2.4000554630118962E-14 
  11 +3.3000000000000000E+01 +2.0000000000000000E+01 +6.3159354289787121E-15 
  12 +3.6000000000000000E+01 +2.0000000000000000E+01 +1.8947806286936032E-14 
  13 +3.9000000000000000E+01 +2.0000000000000000E+01 +2.1474180458527440E-14 
  14 +4.2000000000000000E+01 +2.0000000000000000E+01 +2.9053302973301859E-14 
  15 +4.5000000000000000E+01 +2.0000000000000000E+01 -6.3159354289786269E-15 
  16 +4.8000000000000000E+01 +2.0000000000000000E+01 -1.2631870857957334E-14 
  17 +5.1000000000000000E+01 +2.0000000000000000E+01 -2.5263741715914678E-14 
  18 +5.4000000000000000E+01 +2.0000000000000000E+01 +3.7895612573871986E-15 
  19 +5.7000000000000000E+01 +2.0000000000000000E+01 +1.2631870857957410E-15 
  20 +6.0000000000000000E+01 +2.0000000000000000E+01 -2.5263741715914797E-15 
  21 +6.3000000000000000E+01 +2.0000000000000000E+01 -1.2631870857957336E-14 
  22 +6.6000000000000000E+01 +2.0000000000000000E+01 +1.2631870857957333E-14 
  23 +6.9000000000000000E+01 +2.0000000000000000E+01 -1.1368683772161586E-14 
  24 +7.2000000000000000E+01 +2.0000000000000000E+01 +7.5791225147743987E-15 
  25 +7.5000000000000000E+01 +2.0000000000000000E+01 +1.7684619201140259E-14 
  26 +7.8000000000000000E+01 +2.0000000000000000E+01 -6.3159354289786585E-15 
  27 +8.1000000000000000E+01 +2.0000000000000000E+01 -1.8947806286936001E-14 
  28 +8.4000000000000000E+01 +2.0000000000000000E+01 -1.6421432115344511E-14 
  29 +8.7000000000000000E+01 +2.0000000000000000E+01 -5.0527483431829072E-15 
  30 +9.0000000000000000E+01 +2.0000000000000000E+01 -1.2631870857957342E-14 
  31 +9.3000000000000000E+01 +2.0000000000000000E+01 -1.0105496686365868E-14 
  32 +9.6000000000000000E+01 +2.0000000000000000E+01 -6.3159354289786317E-15 
  33 +9.9000000000000000E+01 +2.0000000000000000E+01 -2.5263741715914684E-14 
  34 +1.0200000000000000E+02 +2.0000000000000000E+01 +2.0210993372731733E-14 
  35 +1.0500000000000000E+02 +2.0000000000000000E+01 -1.2631870857957126E-15 
  36 +1.0800000000000000E+02 +2.0000000000000000E+01 -1.7684619201140259E-14 
  37 +1.1100000000000000E+02 +2.0000000000000000E+01 +1.6421432115344520E-14 
  38 +1.1400000000000000E+02 +2.0000000000000000E+01 -1.0105496686365840E-14 
  39 +1.1700000000000000E+02 +2.0000000000000000E+01 -3.7895612573871938E-15 
  40 +1.2000000000000000E+02 +2.0000000000000000E+01 -1.7684619201140246E-14 
  41 +1.2300000000000000E+02 +2.0000000000000000E+01 -2.1474180458527450E-14 
  42 +1.2600000000000000E+02 +2.0000000000000000E+01 -1.6421432115344523E-14 
  43 +1.2900000000000000E+02 +2.0000000000000000E+01 -7.5791225147743971E-15 
  44 +1.3200000000000000E+02 +2.0000000000000000E+01 -1.7684619201140278E-14 
  45 +1.3500000000000000E+02 +2.0000000000000000E+01 -2.0210993372731733E-14 
  46 +1.3800000000000000E+02 +2.0000000000000000E+01 -7.5791225147744003E-15 
  47 +1.4100000000000000E+02 +2.0000000000000000E+01 +3.9443045261050590E-30 
  48 +1.4400000000000000E+02 +2.0000000000000000E+01 +2.1474180458527469E-14 
  49 +1.4700000000000000E+02 +2.0000000000000000E+01 -1.6421432115344546E-14 
  50 +1.5000000000000000E+02 +2.0000000000000000E+01 -1.6421432115344527E-14 
  51 +1.5300000000000000E+02 +2.0000000000000000E+01 -1.8947806286936010E-14 
  52 +1.5600000000000000E+02 +2.0000000000000000E+01 +1.3895057943753064E-14 
  53 +1.5900000000000000E+02 +2.0000000000000000E+01 -1.3895057943753059E-14 
  54 +1.6200000000000000E+02 +2.0000000000000000E+01 -2.0210993372731711E-14 
  55 +1.6500000000000000E+02 +2.0000000000000000E+01 +1.2631870857957406E-15 
  56 +1.6800000000000000E+02 +2.0000000000000000E+01 +1.2631870857957166E-15 
  57 +1.7100000000000000E+02 +2.0000000000000000E+01 +1.2631870857957328E-14 
  58 +1.7400000000000000E+02 +2.0000000000000000E+01 +2.2737367544323214E-14 
  59 +1.7700000000000000E+02 +2.0000000000000000E+01 +2.1474180458527472E-14 
  60 +1.8000000000000000E+02 +2.0000000000000000E+01 +7.5791225147744177E-15 
  61 +1.8300000000000000E+02 +2.0000000000000000E+01 -1.3895057943753068E-14 
  62 +1.8600000000000000E+02 +2.0000000000000000E+01 +1.2631870857957355E-15 
  63 +1.8900000000000000E+02 +2.0000000000000000E+01 +1.2631870857957338E-14 
  64 +1.9200000000000000E+02 +2.0000000000000000E+01 +2.5263741715914666E-14 
  65 +1.9500000000000000E+02 +2.0000000000000000E+01 +1.8947806286936001E-14 
  66 +1.9800000000000000E+02 +2.0000000000000000E+01 +1.8947806286935985E-14 
  67 +2.0100000000000000E+02 +2.0000000000000000E+01 +3.6632425488076291E-14 
  68 +2.0400000000000000E+02 +2.0000000000000000E+01 +2.5263741715914552E-15 
  69 +2.0700000000000000E+02 +2.0000000000000000E+01 +5.0527483431829459E-15 
  70 +2.1000000000000000E+02 +2.0000000000000000E+01 +3.6632425488076291E-14 
  71 +2.1300000000000000E+02 +2.0000000000000000E+01 +1.2631870857957322E-14 
  72 +2.1600000000000000E+02 +2.0000000000000000E+01 -3.4106051316484827E-14 
  73 +2.1900000000000000E+02 +2.0000000000000000E+01 +1.6566079009641248E-29 
  74 +2.2200000000000000E+02 +2.0000000000000000E+01 +3.7895612573872014E-14 
  75 +2.2500000000000000E+02 +2.0000000000000018E+01 -2.4253192047278086E-13 
  76 +2.2800000000000000E+02 +2.0000000000000092E+01 -1.2783453308252824E-12 
  77 +2.3100000000000000E+02 +2.0000000000000171E+01 -2.4417406368431528E-12 
  78 +2.3400000000000000E+02 +2.0000000000000110E+01 -1.4526651486650932E-12 
  79 +2.3700000000000000E+02 +1.9999999999999709E+01 +4.1647278218685330E-12 
  80 +2.4000000000000000E+02 +1.9999999999999115E+01 +1.2390602124570354E-11 
  81 +2.4300000000000000E+02 +1.9999999999999130E+01 +1.2311021338165221E-11 
  82 +2.4600000000000000E+02 +2.0000000000000810E+01 -1.1349735965874666E-11 
  83 +2.4900000000000000E+02 +2.0000000000003986E+01 -5.5789920831254375E-11 
  84 +2.5200000000000000E+02 +2.0000000000005254E+01 -7.3541488947941827E-11 
  85 +2.5500000000000000E+02 +1.9999999999998749E+01 +1.7593669730962982E-11 
  86 +2.5800000000000000E+02 +1.9999999999982688E+01 +2.4257234245952627E-10 
  87 +2.6100000000000000E+02 +1.9999999999969770E+01 +4.2356936723485371E-10 
  88 +2.6400000000000000E+02 +1.9999999999989136E+01 +1.5224941307678817E-10 
  89 +2.6700000000000000E+02 +2.0000000000062553E+01 -8.7616803688837933E-10 
  90 +2.7000000000000000E+02 +2.0000000000154078E+01 -2.1582688229197324E-09 
  91 +2.7300000000000000E+02 +2.0000000000135657E+01 -1.9002502287750972E-09 
  92 +2.7600000000000000E+02 +1.9999999999851667E+01 +2.0780753907779897E-09 
  93 +2.7900000000000000E+02 +1.9999999999333166E+01 +9.3414845044511197E-09 
  94 +2.8200000000000000E+02 +1.9999999999049386E+01 +1.3316830265668818E-08 
  95 +2.8500000000000000E+02 +1.9999999999850534E+01 +2.0939107040855249E-09 
  96 +2.8800000000000000E+02 +2.0000000002215543E+01 -3.1036444801833969E-08 
  97 +2.9100000000000000E+02 +2.0000000004923816E+01 -6.8975570381250374E-08 
  98 +2.9400000000000000E+02 +2.0000000004339213E+01 -6.0786296924359499E-08 
  99 +2.9700000000000000E+02 +1.9999999996280035E+01 +5.2111319190670546E-08 
 100 +3.0000000000000000E+02 +1.9999999981342317E+01 +2.6136754185144021E-07 
 101 +3.0300000000000000E+02 +1.9999999970680612E+01 +4.1072290994432271E-07 
 102 +3.0600000000000000E+02 +1.9999999984847403E+01 +2.1226643032908511E-07 
 103 +3.0900000000000000E+02 +2.0000000038986819E+01 -5.4614938689054614E-07 
 104 +3.1200000000000000E+02 +2.0000000117819084E+01 -1.6504766045323373E-06 
 105 +3.1500000000000000E+02 +2.0000000158885758E+01 -2.2257618626200479E-06 
 106 +3.1800000000000000E+02 +2.0000000068101794E+01 -9.5400844833824867E-07 
 107 +3.2100000000000000E+02 +1.9999999777086622E+01 +3.1226974973227084E-06 
 108 +3.2400000000000000E+02 +1.9999999326562303E+01 +9.4338981512009926E-06 
 109 +3.2700000000000000E+02 +1.9999998945663844E+01 +1.4769739995143836E-05 
 110 +3.3000000000000000E+02 +1.9999999087929989E+01 +1.2776794931647193E-05 
 111 +3.3300000000000000E+02 +2.0000000335933358E+01 -4.7059455368980711E-06 
 112 +3.3600000000000000E+02 +2.0000002993382164E+01 -4.1933004864505262E-05 
 113 +3.3900000000000000E+02 +2.0000006194947822E+01 -8.6782375888105876E-05 
 114 +3.4200000000000000E+02 +2.0000006714743314E+01 -9.4063975296244804E-05 
 115 +3.4500000000000000E+02 +1.9999998319599634E+01 +2.3539999436808212E-05 
 116 +3.4800000000000000E+02 +1.9999972962704042E+01 +3.7875346423940452E-04 
 117 +3.5100000000000000E+02 +1.9999924688014644E+01 +1.0550102063992502E-03 
 118 +3.5400000000000000E+02 +1.9999855550628553E+01 +2.0235179265493267E-03 
 119 +3.5700000000000000E+02 +1.9999780675834625E+01 +3.0723921964307815E-03 
 120 +3.6000000000000000E+02 +1.9999726378466811E+01 +3.8330019933949977E-03 
 121 +3.6300000000000000E+02 +1.9999704466746834E+01 +4.1398974812990579E-03 
 122 +3.6600000000000000E+02 +1.9999614689455743E+01 +5.3972640226435126E-03 
 123 +3.6900000000000000E+02 +1.9998606585224021E+01 +1.9518347236209540E-02 
 124 +3.7200000000000000E+02 +1.9994543302674160E+01 +7.6423855906634544E-02 
 125 +3.7500000000000000E+02 +1.9986254453253327E+01 +1.9245555959507654E-01 
 126 +3.7800000000000000E+02 +1.9971962172617758E+01 +3.9235812763356914E-01 
